index,index.1,index.1.1,is_GAC,is_maserati,is_daihatsu,is_porsche,is_ds,is_smart,is_seres,is_cadillac,is_דודג',is_infinity,is_alfa-romeo,is_buick,is_sangiang,is_mini,is_dacia,is_landrover,is_volvo,is_chrysler,is_opel,is_isuzu,is_mercedes,is_lexus,is_audi,is_citroen,is_bmw,is_mitsubishi,is_subaru,is_ford,is_jeep,is_volkswagen,is_suzuki,is_peugeot,is_reno,is_tesla,is_nissan,is_chevrolet,is_mazda,is_skoda,is_MG,is_hyundai,is_siat,is_fiat,is_honda,is_kia,is_toyota,is_cupra,year,engine_size,current_mileage,hand,gearBox,is_private_import,is_rented,is_leasing,is_company,is_private,next_test_in,annual_licensing_fee,car_length,large,small,mini,medium
1079,1084,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6666666666666714,0.09740873841498016,0.26130653266331655,2,1,0,0,0,0,1,0.3333333333333333,0.08439366398338091,0.6781783681214422,0,0,0,1
1144,1149,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7619047619047592,0.21240779269907323,0.06030150753768844,2,1,0,0,0,0,1,0.4166666666666667,0.643209555959491,0.8504743833017079,1,0,0,0
2362,2383,2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6190476190476204,0.2504255721581237,0.24120603015075376,1,1,0,0,0,0,1,0.49999999999999994,0.28096598286159435,0.7552182163187857,0,0,0,1
1836,1851,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428612,0.02326461131076224,0.0842894472361809,1,1,0,1,0,0,0,0.0,0.16852765515450532,0.5616698292220115,0,1,0,0
1753,1765,1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7619047619047592,0.02326461131076224,0.04511758793969849,1,1,0,0,0,0,1,0.16666666666666669,0.0576473643209556,0.2884250474383303,0,0,1,0
1101,1106,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.952380952380949,0.09911102704747493,0.0,1,1,0,0,0,0,1,0.16666666666666669,0.09218384835107765,0.3643263757115751,0,0,1,0
1968,1984,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428612,0.06941554756951013,0.10753768844221105,1,1,0,0,1,0,0,0.08333333333333333,0.09218384835107765,0.4933586337760911,0,1,0,0
523,526,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7142857142857224,0.09835445432192169,0.12763819095477386,3,2,0,0,0,0,1,0.4166666666666667,0.18800311607374706,0.5848197343453512,0,0,0,1
1428,1436,1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8095238095238102,0.21240779269907323,0.11055276381909547,1,1,0,0,1,0,0,0.16666666666666669,0.2957673331602181,0.7590132827324478,0,0,0,1
2581,2607,2607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8095238095238102,0.060147531681482874,0.03819095477386934,1,1,0,0,0,0,1,0.3333333333333333,0.0576473643209556,0.5882352941176472,0,0,0,1
603,606,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8095238095238102,0.060904104407036114,0.04248442211055276,2,1,0,0,0,0,1,0.25,0.18800311607374706,0.6656546489563568,0,0,0,1
1489,1497,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857224,0.060147531681482874,0.17486633165829146,1,1,0,0,1,0,0,0.3333333333333333,0.0576473643209556,0.5882352941176472,0,0,0,1
2867,2897,2897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8571428571428612,0.07055040665783999,0.07037286432160804,1,1,0,1,0,0,0,0.0,0.09218384835107765,0.3415559772296015,0,0,1,0
60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952380952380949,0.21184036315490828,0.009045226130653266,2,1,0,0,0,0,1,0.08333333333333333,0.9999999999999999,0.8299810246679318,1,0,0,0
2723,2751,2751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428612,0.40060525818044257,0.08341708542713568,1,1,0,0,0,0,1,0.0,0.9999999999999999,0.8402277039848198,1,0,0,0
671,674,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6666666666666714,0.28068848118025347,0.18090452261306533,1,1,0,0,0,0,1,0.4166666666666667,0.21111399636458064,0.7912713472485768,1,0,0,0
92,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.060904104407036114,0.0,1,1,0,0,0,0,1,0.8333333333333333,0.09218384835107765,0.6622390891840608,0,0,0,1
666,669,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9047619047619122,0.11386419519576318,0.028140703517587937,1,1,0,0,0,0,1,0.6666666666666666,0.6455466112698001,0.6565464895635675,0,0,0,1
1887,1903,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.11802534518630603,0.0,1,1,0,0,0,0,1,0.8333333333333333,0.3991171124383277,0.4573055028463,0,1,0,0
280,282,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8095238095238102,0.13334594287875923,0.053266331658291456,1,1,0,0,1,0,0,0.4166666666666667,0.18800311607374706,0.6736242884250476,0,0,0,1
1719,1731,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.952380952380949,0.20975978815963686,0.012663316582914572,2,1,0,0,1,0,0,0.16666666666666669,0.3991171124383277,0.8250474383301707,1,0,0,0
359,361,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7142857142857224,0.13542651787403065,0.14472361809045226,2,1,0,0,0,0,1,0.16666666666666669,0.18800311607374706,0.6129032258064517,0,0,0,1
899,904,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857224,0.061282390769812733,0.052763819095477386,3,1,0,0,0,0,1,0.49999999999999994,0.0576473643209556,0.48500948766603424,0,1,0,0
1935,1951,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9047619047619122,0.11386419519576318,0.06331658291457286,1,1,0,0,0,0,1,0.3333333333333333,0.6455466112698001,0.6565464895635675,0,0,0,1
1994,2012,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4761904761904816,0.21259693588046152,0.20100502512562812,3,1,0,1,0,0,0,0.0,0.14204102830433654,0.7172675521821632,0,0,0,1
2288,2308,2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7619047619047592,0.11083790429355023,0.1407035175879397,2,2,0,0,1,0,0,0.25,0.18800311607374706,0.6022770398481974,0,0,0,1
760,763,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7142857142857224,0.060904104407036114,0.11959798994974874,2,1,0,0,0,0,1,0.6666666666666666,0.18800311607374706,0.6982922201138522,0,0,0,1
2158,2178,2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7619047619047592,0.1346699451484774,0.12771356783919596,1,1,0,1,0,0,0,0.8333333333333333,0.12282524019735133,0.6629981024667932,0,0,0,1
2596,2622,2622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428612,0.061282390769812733,0.07637286432160804,1,1,0,1,0,0,0,0.0,0.09218384835107765,0.49373814041745745,0,1,0,0
42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7619047619047592,0.13675052014374883,0.15175879396984923,1,1,0,1,0,0,0,0.0,0.18800311607374706,0.7305502846299812,0,0,0,1
2173,2193,2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8095238095238102,0.02137317949687914,0.08542713567839195,2,1,0,0,1,0,0,0.25,0.18800311607374706,0.6918406072106262,0,0,0,1
204,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.952380952380949,0.060904104407036114,0.0,1,1,0,0,0,0,1,0.25,0.09218384835107765,0.3415559772296015,0,0,1,0
1473,1481,1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7619047619047592,0.21240779269907323,0.09480402010050251,1,1,0,0,1,0,0,0.0,0.2957673331602181,0.7590132827324478,0,0,0,1
2100,2120,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3809523809523796,0.2103272177038018,0.3015075376884422,1,1,0,0,0,0,1,0.08333333333333333,0.12698000519345623,0.7590132827324478,0,0,0,1
68,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7142857142857224,0.09249101569888407,0.05226130653266332,2,1,0,0,0,0,1,0.8333333333333333,0.14126200986756685,0.5889943074003796,0,0,0,1
1875,1891,1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7619047619047592,0.1346699451484774,0.06231155778894472,1,1,0,0,1,0,0,0.9166666666666666,0.12282524019735133,0.6629981024667932,0,0,0,1
2355,2376,2376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857224,0.39568753546434654,0.22311557788944722,2,1,0,0,0,0,1,0.25,0.643209555959491,0.8944971537001898,1,0,0,0
2231,2251,2251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857224,0.060147531681482874,0.18739095477386933,1,1,0,0,1,0,0,0.25,0.0576473643209556,0.5882352941176472,0,0,0,1
137,137,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8095238095238102,0.13675052014374883,0.11758793969849246,1,1,0,1,0,0,0,0.0,0.18800311607374706,0.7305502846299812,0,0,0,1
796,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8095238095238102,0.13334594287875923,0.11557788944723618,1,1,0,1,0,0,0,0.49999999999999994,0.18800311607374706,0.6299810246679318,0,0,0,1
2180,2200,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6666666666666714,0.06941554756951013,0.0371859296482412,1,1,0,0,0,0,1,0.6666666666666666,0.08439366398338091,0.3229601518026568,0,0,1,0
2128,2148,2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7619047619047592,0.09835445432192169,0.1728643216080402,1,1,0,0,0,1,0,0.4166666666666667,0.12282524019735133,0.6785578747628085,0,0,0,1
758,761,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9047619047619122,0.023453754492150564,0.017085427135678392,2,1,0,0,0,0,1,0.25,0.16852765515450532,0.5476280834914613,0,1,0,0
541,544,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5714285714285694,0.09740873841498016,0.2422110552763819,2,2,0,0,0,0,1,0.25,0.02726564528693845,0.518406072106262,0,1,0,0
1019,1024,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8095238095238102,0.06109324758842444,0.04522613065326633,2,1,0,1,0,0,0,0.5833333333333333,0.0576473643209556,0.4288425047438331,0,1,0,0
2461,2482,2482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8095238095238102,0.12956307925099297,0.11506934673366834,1,2,0,0,1,0,0,0.5833333333333333,0.18800311607374706,0.6394686907020875,0,0,0,1
165,166,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7619047619047592,0.09835445432192169,0.135678391959799,1,1,0,0,0,0,1,0.25,0.43702934302778496,0.6425047438330171,0,0,0,1
248,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8571428571428612,0.20975978815963686,0.025125628140703515,2,1,0,0,0,0,1,0.49999999999999994,0.6455466112698001,0.6022770398481974,0,0,0,1
1331,1338,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5714285714285694,0.5086060147531681,0.18894472361809045,2,1,0,0,0,0,1,0.16666666666666669,0.28096598286159435,0.9407969639468692,1,0,0,0
2017,2035,2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952380952380949,0.20975978815963686,0.0,1,1,0,0,0,0,1,0.8333333333333333,0.9999999999999999,0.8516129032258064,1,0,0,0
446,448,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8095238095238102,0.09249101569888407,0.035131658291457285,1,1,0,0,0,0,1,0.0,0.18800311607374706,0.5927893738140417,0,0,0,1
1358,1365,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8095238095238102,0.21240779269907323,0.06331658291457286,2,1,0,0,0,1,0,0.16666666666666669,0.643209555959491,0.8504743833017079,1,0,0,0
2145,2165,2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8095238095238102,0.060147531681482874,0.13366834170854272,1,1,0,0,1,0,0,0.3333333333333333,0.0576473643209556,0.5882352941176472,0,0,0,1
1329,1336,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666714,0.060904104407036114,0.09346733668341708,3,1,0,0,1,0,0,0.3333333333333333,0.08439366398338091,0.5191650853889944,0,1,0,0
2882,2912,2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428612,0.21240779269907323,0.04824120603015075,2,1,0,0,0,1,0,0.7499999999999999,0.24175538821085432,0.6337760910815939,0,0,0,1
2150,2170,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4285714285714306,0.13675052014374883,0.18894472361809045,5,1,0,1,0,0,0,0.5833333333333333,0.0991950142820047,0.7153700189753323,0,0,0,1
434,436,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7619047619047592,0.07055040665783999,0.12311557788944723,1,1,0,0,0,0,1,0.16666666666666669,0.0576473643209556,0.3415559772296015,0,0,1,0
2122,2142,2142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.952380952380949,0.21240779269907323,0.01608040201005025,1,1,0,0,0,0,1,0.8333333333333333,0.3991171124383277,0.7039848197343455,0,0,0,1
577,580,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7142857142857224,0.09324758842443731,0.12707939698492463,2,1,0,0,0,0,1,0.16666666666666669,0.12282524019735133,0.5199240986717268,0,1,0,0
2367,2388,2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5238095238095326,0.13637223378097219,0.1236180904522613,3,1,0,0,1,0,0,0.16666666666666669,0.14126200986756685,0.706261859582543,0,0,0,1
2715,2743,2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.952380952380949,0.21146207679213164,0.0,1,1,0,0,0,0,1,0.3333333333333333,0.6455466112698001,0.8819734345351045,1,0,0,0
1848,1863,1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5238095238095326,0.4959334216001513,0.11256281407035175,2,1,0,0,0,0,1,0.5833333333333333,0.28096598286159435,0.7529411764705882,0,0,0,1
762,765,765,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4285714285714306,0.5086060147531681,0.1507537688442211,3,1,0,0,0,0,1,0.6666666666666666,0.16307452609711762,0.8751423149905124,1,0,0,0
388,390,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6190476190476204,0.07055040665783999,0.04623115577889447,2,1,0,0,0,0,1,0.5833333333333333,0.02726564528693845,0.36812144212523723,0,0,1,0
235,236,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9047619047619122,0.060904104407036114,0.022110552763819093,1,1,0,0,0,0,1,0.3333333333333333,0.09218384835107765,0.3700189753320684,0,0,1,0
2579,2605,2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5238095238095326,0.13637223378097219,0.1626110552763819,3,1,0,0,1,0,0,0.4166666666666667,0.14126200986756685,0.706261859582543,0,0,0,1
1984,2001,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857224,0.13675052014374883,0.16884422110552763,2,1,0,0,0,0,1,0.3333333333333333,0.18800311607374706,0.6337760910815939,0,0,0,1
267,269,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8095238095238102,0.07055040665783999,0.01507537688442211,1,1,0,0,0,0,1,0.0,0.0576473643209556,0.3415559772296015,0,0,1,0
770,773,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8571428571428612,0.20673349725742385,0.07537688442211055,2,1,0,0,0,0,1,0.0,0.3991171124383277,0.4288425047438331,0,1,0,0
2165,2185,2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5714285714285694,0.09854359750330999,0.2271356783919598,2,1,0,0,1,0,0,0.5833333333333333,0.08439366398338091,0.5123339658444024,0,1,0,0
437,439,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857224,0.061282390769812733,0.04837989949748744,1,1,0,0,0,0,1,0.6666666666666666,0.12282524019735133,0.5555977229601519,0,1,0,0
673,676,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8095238095238102,0.13334594287875923,0.12562814070351758,1,1,0,0,1,0,0,0.4166666666666667,0.18800311607374706,0.6299810246679318,0,0,0,1
249,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8571428571428612,0.11745791564214109,0.08040201005025126,1,1,0,0,1,0,0,0.25,0.09218384835107765,0.47438330170777987,0,1,0,0
2201,2221,2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8571428571428612,0.13334594287875923,0.11959798994974874,1,1,0,0,1,0,0,0.0,0.24175538821085432,0.6736242884250476,0,0,0,1
1574,1584,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857224,0.060147531681482874,0.19858693467336683,1,1,0,0,1,0,0,0.25,0.0576473643209556,0.5882352941176472,0,0,0,1
2142,2162,2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4285714285714306,0.13675052014374883,0.23417085427135678,2,1,0,0,1,0,0,0.7499999999999999,0.0991950142820047,0.7153700189753323,0,0,0,1
2081,2101,2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857224,0.060904104407036114,0.17021909547738692,1,1,0,0,0,0,1,0.3333333333333333,0.12282524019735133,0.5191650853889944,0,1,0,0
2591,2617,2617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5238095238095326,0.21259693588046152,0.18090452261306533,6,1,0,0,0,0,1,0.5833333333333333,0.3939236561931966,0.6337760910815939,0,0,0,1
