index,version,CompanyName,is_GAC,is_maserati,is_daihatsu,is_porsche,is_ds,is_smart,is_seres,is_cadillac,is_דודג',is_infinity,is_alfa-romeo,is_buick,is_sangiang,is_mini,is_dacia,is_landrover,is_volvo,is_chrysler,is_opel,is_isuzu,is_mercedes,is_lexus,is_audi,is_citroen,is_bmw,is_mitsubishi,is_subaru,is_ford,is_jeep,is_volkswagen,is_suzuki,is_peugeot,is_reno,is_tesla,is_nissan,is_chevrolet,is_mazda,is_skoda,is_MG,is_hyundai,is_siat,is_fiat,is_honda,is_kia,is_toyota,is_cupra,year,engine,engine_size,engine_type,current_mileage,hand,gearBox,color,original_onership,is_private_import,is_rented,is_leasing,is_company,is_private,next_test_in,annual_licensing_fee,car_length,size,large,small,mini,medium,price
2817,מרצדס GLE 350D 4MATIC COUPE AMG,מרצדס,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2987 ליטר דיזל,2987,דיזל,88000,3,1,שחור,פרטית,0,0,0,0,1,3,3357,441.1,medium,0,0,0,1,430000
2301,ניסאן ג'וק ACENTA,ניסאן,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011,1598 ליטר בנזין,1598,בנזין,126000,3,1,חום כהה,פרטית,0,0,0,0,1,11,1262,413.5,small,0,1,0,0,36990
1182,מרצדס AMG C43 AMG,מרצדס,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2996 ליטר בנזין,2996,בנזין,30000,2,1,שחור,פרטית,0,0,0,0,1,9,4731,378.0,small,0,1,0,0,449900
2927,הונדה ג'אז TREND,הונדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2018,1318 ליטר בנזין,1318,בנזין,130651,1,1,אפור,ליסינג,0,0,1,0,0,6,1353,399.5,small,0,1,0,0,72852
2676,שברולט ספארק LT,שברולט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2018,1399 ליטר בנזין,1399,בנזין,85530,1,1,לבן,השכרה,0,1,0,0,0,6,1102,363.6,mini,0,0,1,0,62576
2772,קיה פיקנטו LX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,1248 ליטר בנזין,1248,בנזין,18659,1,1,לבן,פרטית,0,0,0,0,1,11,1235,359.5,mini,0,0,1,0,83900
1060,פיאט 500X POP STAR,פיאט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018,1368 ליטר בנזין,1368,בנזין,68000,1,1,אפור,פרטית,0,0,0,0,1,6,1604,424.8,medium,0,0,0,1,92000
388,ג'יפ רנגלר 2D SPORT S,ג'יפ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1995 ליטר בנזין,1995,בנזין,19000,2,1,לבן,פרטית,0,0,0,0,1,4,4731,433.4,medium,0,0,0,1,288000
703,פיג'ו 308 ACTIVE,פיג'ו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1199 ליטר בנזין,1199,בנזין,119000,2,1,כחול כהה,ליסינג,0,0,1,0,0,3,1604,425.3,medium,0,0,0,1,45000
1650,מאזדה 2 PURE WHITE,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2018,1496 ליטר בנזין,1496,בנזין,20000,1,1,שחור,פרטית,0,0,0,0,1,5,1353,406.0,small,0,1,0,0,75000
947,קיה סלטוס URBAN,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,1999 ליטר בנזין,1999,בנזין,30000,1,1,אפור כהה,פרטית,0,0,0,0,1,7,1811,437.0,medium,0,0,0,1,125000
2679,מאזדה 5 S,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2008,1999 ליטר בנזין,1999,בנזין,188000,3,1,אפור בהיר,פרטית,0,0,0,0,1,8,1369,450.5,medium,0,0,0,1,27900
1246,ניסאן X TRAIL TEKNA,ניסאן,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2021,1332 ליטר בנזין,1332,בנזין,3000,1,1,לבן,פרטית,0,0,0,0,1,3,2417,469.0,medium,0,0,0,1,170000
2023,מיצובישי אטראז INSTYLE,מיצובישי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1193 ליטר בנזין,1193,בנזין,195794,1,1,כסוף,ליסינג,0,0,1,0,0,4,1102,424.5,medium,0,0,0,1,38500
2099,יונדאי סונטה HYBRID LIMITED,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,1999 ליטר בנזין,1999,בנזין,43000,3,1,אפור בהיר,פרטית,0,0,0,0,1,5,2019,485.5,large,1,0,0,0,110000
341,קיה ספורטז' URBAN,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,1591 ליטר בנזין,1591,בנזין,94434,2,1,לבן שנהב,פרטית,0,0,0,0,1,1,1424,444.0,medium,0,0,0,1,74900
1206,איסוזו D-Max S,איסוזו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2499 ליטר דיזל,2499,דיזל,270000,3,1,כסף,פרטית,0,0,0,0,1,5,1962,529.5,large,1,0,0,0,105000
631,טויוטה יאריס BLACKTOP,טויוטה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,1496 ליטר בנזין,1496,בנזין,1000,1,1,שחור,פרטית,0,0,0,0,1,6,1529,394.0,small,0,1,0,0,98000
2548,פיג'ו 301 ACTIVE,פיג'ו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1587 ליטר בנזין,1587,בנזין,126588,1,1,כסוף,השכרה,0,1,0,0,0,1,1353,444.2,medium,0,0,0,1,42545
1626,מיצובישי אאוטלנדר INSTYLE,מיצובישי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1998 ליטר בנזין,1998,בנזין,199000,2,1,לבן,ליסינג,0,0,1,0,0,7,2019,469.5,medium,0,0,0,1,105000
237,טויוטה אוונסיס EXECUTIVE SS,טויוטה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,1798 ליטר בנזין,1798,בנזין,89000,1,1,אפור,ליסינג,0,0,1,0,0,9,1835,475.0,large,1,0,0,0,78900
2406,פיג'ו 208 ACCESS,פיג'ו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1199 ליטר בנזין,1199,בנזין,108269,1,1,אפור,השכרה,0,1,0,0,0,11,1102,397.3,small,0,1,0,0,48558
150,סוזוקי אלטו GLX,סוזוקי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,996 ליטר בנזין,996,בנזין,99600,2,2,אחר,פרטית,0,0,0,0,1,4,880,350.0,mini,0,0,1,0,17000
1160,קיה נירו EX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,1580 ליטר בנזין,1580,בנזין,91949,1,1,לבן,ליסינג,0,0,1,0,0,5,1604,435.5,medium,0,0,0,1,103000
2164,אאודי Q5 LUX TP,אאודי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1968 ליטר דיזל,1968,דיזל,181000,2,1,לבן,פרטית,0,0,0,0,1,1,3357,466.3,medium,0,0,0,1,240000
2873,סקודה סופרב AMBITION,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2019,1395 ליטר בנזין,1395,בנזין,85455,1,1,לבן,ליסינג,0,0,1,0,0,11,2019,486.1,large,1,0,0,0,128172
823,ג'יפ גראנד צ'ירוקי LIMITED,ג'יפ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2987 ליטר דיזל,2987,דיזל,175000,2,1,אדום כהה  יין,פרטית,0,0,0,0,1,3,2397,482.8,large,1,0,0,0,185000
2012,מאזדה 5 EXECUTIVE,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011,1999 ליטר בנזין,1999,בנזין,200000,3,1,כחול,השכרה,0,1,0,0,0,1,1427,458.5,medium,0,0,0,1,35000
2073,רנו גראנד קופה INTENSE,רנו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1461 ליטר דיזל,1461,דיזל,150000,2,1,אפור כהה מטלי,ליסינג,0,0,1,0,0,4,1604,463.2,medium,0,0,0,1,90000
2430,הונדה סיוויק COMFORT,הונדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,1799 ליטר בנזין,1799,בנזין,202000,1,1,כסוף כהה,פרטית,0,0,0,0,1,1,1427,424.5,medium,0,0,0,1,18000
2955,קיה אופטימה PREMIUM,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,1999 ליטר בנזין,1999,בנזין,130000,1,1,אפור,ליסינג,0,0,1,0,0,1,2019,485.5,large,1,0,0,0,105000
172,קיה פיקנטו LX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,1248 ליטר בנזין,1248,בנזין,13000,1,1,אדום,פרטית,0,0,0,0,1,10,1235,359.5,mini,0,0,1,0,69900
1366,אאודי Q3 RS PERFORMANCE,אאודי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2480 ליטר בנזין,2480,בנזין,169000,1,1,לבן,פרטית,0,0,0,0,1,3,3357,441.1,medium,0,0,0,1,215999
2598,אופל זפירה ENJOY,אופל,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1364 ליטר בנזין,1364,בנזין,120000,1,1,לבן,ליסינג,0,0,1,0,0,5,2019,465.8,medium,0,0,0,1,65000
379,ביואיק לקרוס CX,ביואיק,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2384 ליטר בנזין,2384,בנזין,215000,5,1,כסף,פרטית,0,0,0,0,1,5,1508,500.1,large,1,0,0,0,26000
1132,מיצובישי אטראז INSTYLE,מיצובישי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1193 ליטר בנזין,1193,בנזין,193871,1,1,כסוף,ליסינג,0,0,1,0,0,5,1102,424.5,medium,0,0,0,1,39500
1866,יונדאי טוסון OPEN SKY,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,1999 ליטר בנזין,1999,בנזין,82000,1,1,לבן,פרטית,0,0,0,0,1,3,2019,447.5,medium,0,0,0,1,117000
1641,סקודה פאביה AMBITION,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,999 ליטר בנזין,999,בנזין,108000,2,1,שחור,ליסינג,0,0,1,0,0,8,1102,399.2,small,0,1,0,0,74000
279,ב.מ.וו סדרה 3 318I S,ב.מ.וו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1499 ליטר בנזין,1499,בנזין,90000,4,1,לבן,פרטית,0,0,0,0,1,5,2563,463.3,medium,0,0,0,1,152000
640,ניסאן X TRAIL TEKNA,ניסאן,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020,1332 ליטר בנזין,1332,בנזין,68000,1,1,לבן,פרטית,0,0,0,0,1,6,2417,469.0,medium,0,0,0,1,151900
162,אופל קורסה ELEGANCE,אופל,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1199 ליטר בנזין,1199,בנזין,9000,1,1,אדום,פרטית,0,0,0,0,1,7,1529,405.5,small,0,1,0,0,98900
1810,קופרה פורמנטור,קופרה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,1498 ליטר בנזין,1498,בנזין,10000,3,1,כסף,פרטית,0,0,0,0,1,5,2417,445.0,medium,0,0,0,1,187000
315,אאודי A3 SHARP,אאודי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1395 ליטר בנזין,1395,בנזין,123000,2,1,שחור מטלי,פרטית,0,0,0,0,1,3,2019,445.8,medium,0,0,0,1,114000
2429,יונדאי אקסנט GL,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,1399 ליטר בנזין,1399,בנזין,172000,2,1,לבן,ליסינג,0,0,1,0,0,3,1074,428.0,medium,0,0,0,1,19000
980,קאדילאק SRX LUXURY C3U,קאדילאק,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,3564 ליטר בנזין,3564,בנזין,85000,3,1,לבן,פרטית,0,0,0,0,1,7,2397,483.4,large,1,0,0,0,115000
785,סוזוקי ויטארה GLXV 2T,סוזוקי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1586 ליטר בנזין,1586,בנזין,76000,1,1,טורקיז מטאלי,פרטית,0,0,0,0,1,3,1604,417.5,small,0,1,0,0,100000
605,טויוטה RAV4 HYBRID PREMIUM,טויוטה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,2494 ליטר בנזין,2494,בנזין,121000,1,1,לבן,פרטית,0,0,0,0,1,4,2019,460.5,medium,0,0,0,1,134900
475,ב.מ.וו סדרה 5 530E iPERFORMANCE,ב.מ.וו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,1998 ליטר חשמל/בנזין,1998,חשמל/בנזין,48000,2,1,לבן,פרטית,0,0,0,0,1,11,3366,493.6,large,1,0,0,0,325000
523,פורד אקספלורר LIMITED,פורד,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,3497 ליטר בנזין,3497,בנזין,110000,1,1,לבן,פרטית,0,0,0,0,1,9,3357,501.3,large,1,0,0,0,179000
1480,טויוטה קורולה SP. EDITION,טויוטה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019,1798 ליטר בנזין,1798,בנזין,47000,1,1,לבן,פרטית,0,0,0,0,1,1,1811,463.0,medium,0,0,0,1,131000
2742,פורד אקספלורר LIMITED,פורד,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,3497 ליטר בנזין,3497,בנזין,279000,2,1,לבן,פרטית,0,0,0,0,1,4,2397,501.9,large,1,0,0,0,119000
408,ב.מ.וו סדרה 2 218I M-PLAY INNOV,ב.מ.וו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1499 ליטר בנזין,1499,בנזין,9000,1,1,לבן,פרטית,0,0,0,0,1,7,3366,452.6,medium,0,0,0,1,242000
2734,יונדאי איוניק HYBRID PREMIUM,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,1580 ליטר בנזין,1580,בנזין,109000,1,1,לבן,ליסינג,0,0,1,0,0,9,1604,447.0,medium,0,0,0,1,90000
749,רנו גראנד קופה INTENSE,רנו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1461 ליטר דיזל,1461,דיזל,75607,1,1,שחור,פרטית,0,0,0,0,1,8,1604,463.2,medium,0,0,0,1,104900
186,סיאט איביזה REFERENCE,סיאט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,1197 ליטר בנזין,1197,בנזין,152000,2,1,לבן,פרטית,0,0,0,0,1,3,1205,406.1,small,0,1,0,0,50000
2775,סיאט לאון FR,סיאט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,1798 ליטר בנזין,1798,בנזין,142000,4,1,כחול קריסטל,פרטית,0,0,0,0,1,1,1693,427.1,medium,0,0,0,1,110000
2268,שברולט טראקס LT,שברולט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2017,1364 ליטר בנזין,1364,בנזין,138000,2,1,לבן,פרטית,0,0,0,0,1,1,1604,425.7,medium,0,0,0,1,74000
1176,לנד רובר רינג' רובר אווק PRESTIGE,לנד,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1999 ליטר בנזין,1999,בנזין,187000,2,1,שחור מטלי,פרטית,0,0,0,0,1,1,2397,436.5,medium,0,0,0,1,134990
2237,מרצדס S קלאס S600 MAYBACH VISION,מרצדס,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5980 ליטר בנזין,5980,בנזין,225000,1,1,לבן,פרטית,0,0,0,0,1,4,2397,501.0,large,1,0,0,0,449900
2347,יונדאי ולוסטר INSPIRE,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,1591 ליטר בנזין,1591,בנזין,165000,3,1,כסף מטלי,ליסינג,0,0,1,0,0,8,1262,422.0,medium,0,0,0,1,32900
1412,פורשה מקאן S ORCHID PACK,פורשה,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2997 ליטר בנזין,2997,בנזין,80000,5,1,שחור מטלי,פרטית,0,0,0,0,1,3,3357,469.7,medium,0,0,0,1,270000
2756,מרצדס E קלאס E200 AMG SPO ADIT,מרצדס,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1991 ליטר בנזין,1991,בנזין,36000,1,1,אפור כהה מטלי,פרטית,0,0,0,0,1,11,4731,482.6,large,1,0,0,0,420000
352,יונדאי אלנטרה INSPIRE SR,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,1591 ליטר בנזין,1591,בנזין,95000,1,1,לבן,ליסינג,0,0,1,0,0,7,1811,462.0,medium,0,0,0,1,92000
1002,הונדה CR-V ELEGANCE,הונדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,1498 ליטר בנזין,1498,בנזין,0,1,1,לבן,פרטית,0,0,0,0,1,7,2417,460.0,medium,0,0,0,1,195000
1257,מאזדה 3 COMFORT,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2018,1496 ליטר בנזין,1496,בנזין,114000,1,1,אפור,ליסינג,0,0,1,0,0,11,1604,458.0,medium,0,0,0,1,77000
2433,פורד פוקוס TREND,פורד,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1596 ליטר בנזין,1596,בנזין,229537,2,1,לבן,ליסינג,0,0,1,0,0,5,1424,455.6,medium,0,0,0,1,25250
1546,סוזוקי CROSSOVER GLX,סוזוקי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1586 ליטר בנזין,1586,בנזין,194000,1,1,אפור מטל,פרטית,0,0,0,0,1,4,1205,430.0,medium,0,0,0,1,44900
1107,שברולט ספארק LT PLUS,שברולט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2021,1399 ליטר בנזין,1399,בנזין,0,1,1,לבן,פרטית,0,0,0,0,1,3,1235,365.5,mini,0,0,1,0,83500
301,פורד מוסטנג ECOBOOST,פורד,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2261 ליטר בנזין,2261,בנזין,6000,1,1,שחור,פרטית,0,0,0,0,1,2,4731,447.0,medium,0,0,0,1,280000
390,יונדאי I10 SUPREME,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2014,1248 ליטר בנזין,1248,בנזין,46000,2,1,שחור מטלי,פרטית,0,0,0,0,1,8,985,366.5,mini,0,0,1,0,48500
867,סוזוקי ויטארה GLXV,סוזוקי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1586 ליטר בנזין,1586,בנזין,69076,1,1,לבן,פרטית,0,0,0,0,1,10,1604,417.5,small,0,1,0,0,104900
